keyword,volume,cpc,competition,position,source,competitor,keyword_difficulty
game show shows,33100,2.6500000953674316,0.05000000074505806,69,competitor,reelgood.com,2
geek charming the movie,33100,,0,56,competitor,reelgood.com,12
gettysburg 1993 movie,33100,0.11999999731779099,0,59,competitor,reelgood.com,13
gettysburg movie 1993,33100,0.11999999731779099,0,37,competitor,reelgood.com,15
gillian anderson movies and tv shows,33100,,0,43,competitor,reelgood.com,37
golf movie the greatest game ever played,33100,0.5799999833106995,0.009999999776482582,66,competitor,reelgood.com,18
gracie choice movie,33100,,0,60,competitor,reelgood.com,8
gracie's choice,33100,,0,67,competitor,reelgood.com,4
gracie's choice movie,33100,,0,47,competitor,reelgood.com,7
gracie's choice the movie,33100,,0,67,competitor,reelgood.com,5
greatest game ever played the movie,33100,0.5799999833106995,0.009999999776482582,69,competitor,reelgood.com,38
green street hooligans movie,33100,1.149999976158142,0,40,competitor,reelgood.com,20
green street hooligans the movie,33100,1.149999976158142,0,84,competitor,reelgood.com,17
green streets movie,33100,1.149999976158142,0,51,competitor,reelgood.com,15
greenstreet movie,33100,1.149999976158142,0,56,competitor,reelgood.com,16
hamnet streaming,33100,1.1100000143051147,0.019999999552965164,118,competitor,reelgood.com,6
harley and marlboro man movie,33100,0.27000001072883606,0.009999999776482582,76,competitor,reelgood.com,13
high country,33100,0.5600000023841858,0.9300000071525574,102,competitor,reelgood.com,43
higher learning,33100,0.41999998688697815,0,88,competitor,reelgood.com,43
higher learning 1995,33100,0.41999998688697815,0,65,competitor,reelgood.com,18
higher learning film,33100,0.41999998688697815,0,63,competitor,reelgood.com,22
higher learning movie,33100,0.41999998688697815,0,53,competitor,reelgood.com,14
horror films on hulu,33100,0.4699999988079071,0.029999999329447746,77,competitor,reelgood.com,8
horror hulu,33100,0.4699999988079071,0.029999999329447746,104,competitor,reelgood.com,10
horror movies hulu,33100,0.4699999988079071,0.029999999329447746,106,competitor,reelgood.com,1
horror on hulu,33100,0.4699999988079071,0.029999999329447746,70,competitor,reelgood.com,4
house of wax actors,33100,,0,71,competitor,reelgood.com,14
house of wax movie cast,33100,,0,98,competitor,reelgood.com,46
how to train your dragon movie streaming,33100,1.25,0.009999999776482582,75,competitor,reelgood.com,36
how to train your dragon streaming,33100,1.25,0.009999999776482582,55,competitor,reelgood.com,27
hulu animated series,33100,,0,40,competitor,reelgood.com,10
hulu animation series,33100,,0,41,competitor,reelgood.com,5
hulu horror movies,33100,0.4699999988079071,0.029999999329447746,68,competitor,reelgood.com,8
hunt for the wilderpeople film,33100,0.41999998688697815,0,81,competitor,reelgood.com,35
identity cusack,33100,0.33000001311302185,0,64,competitor,reelgood.com,20
in it to win it film,33100,1.0399999618530273,0,56,competitor,reelgood.com,14
in it to win it movie,33100,1.0399999618530273,0,46,competitor,reelgood.com,27
interstellar movie watch,33100,1.8600000143051147,0.05999999865889549,85,competitor,reelgood.com,42
interstellar watch movie,33100,1.8600000143051147,0.05999999865889549,58,competitor,reelgood.com,40
it's a mad mad world movie,33100,0.38999998569488525,0,99,competitor,reelgood.com,17
jack ryan film,33100,0.17000000178813934,0.029999999329447746,75,competitor,reelgood.com,29
jack ryan films,33100,0.17000000178813934,0.029999999329447746,75,competitor,reelgood.com,1
jack ryan movie,33100,0.17000000178813934,0.029999999329447746,92,competitor,reelgood.com,8
jack ryan movies,33100,0.17000000178813934,0.029999999329447746,88,competitor,reelgood.com,4
jason lyric movie,33100,,0,62,competitor,reelgood.com,13
jason momoa films,33100,1.0700000524520874,0,78,competitor,reelgood.com,20
jason momoa movies,33100,1.0700000524520874,0,76,competitor,reelgood.com,28
jason's lyric the movie,33100,,0,84,competitor,reelgood.com,15
jean claude films,33100,,0,62,competitor,reelgood.com,16
jean claude movies,33100,,0,42,competitor,reelgood.com,20
jean-claude movie,33100,,0,51,competitor,reelgood.com,17
jean-claude movies,33100,,0,59,competitor,reelgood.com,15
jeff daniels movies and tv shows,33100,,0,55,competitor,reelgood.com,18
jennifer aniston film,33100,0.05000000074505806,0,106,competitor,reelgood.com,25
jennifer garner film,33100,0.07000000029802322,0.019999999552965164,89,competitor,reelgood.com,28
jennifer garner movies,33100,0.07000000029802322,0.019999999552965164,84,competitor,reelgood.com,27
jesse stone order of movies,33100,0.20000000298023224,0,74,competitor,reelgood.com,0
jodie comer movies and tv shows,33100,,0,75,competitor,reelgood.com,24
johnny tsunami,33100,6.789999961853027,0,59,competitor,reelgood.com,10
just lucky movie,33100,,0,60,competitor,reelgood.com,14
just my luck,33100,,0,59,competitor,reelgood.com,19
just my luck film,33100,,0,81,competitor,reelgood.com,23
just my luck movie,33100,,0,68,competitor,reelgood.com,14
just shoot me sitcom,33100,0.33000001311302185,0,66,competitor,reelgood.com,14
just shoot me tv series,33100,0.33000001311302185,0,89,competitor,reelgood.com,15
just shoot me tv show,33100,0.33000001311302185,0,88,competitor,reelgood.com,11
karen gillan film,33100,,0,81,competitor,reelgood.com,21
karen gillan movie,33100,,0,74,competitor,reelgood.com,25
kate winslet movies and tv shows,33100,,0,76,competitor,reelgood.com,32
kelsey grammer movies and tv shows,33100,,0,75,competitor,reelgood.com,21
kenneth branagh films,33100,,0,74,competitor,reelgood.com,23
kenneth branagh movies,33100,,0,77,competitor,reelgood.com,26
kevin james films,33100,1.2999999523162842,0.009999999776482582,88,competitor,reelgood.com,19
kevin james movie,33100,1.2999999523162842,0.009999999776482582,66,competitor,reelgood.com,23
kevin james movies,33100,1.2999999523162842,0.009999999776482582,52,competitor,reelgood.com,24
kevin smith movies,33100,0.07999999821186066,0,86,competitor,reelgood.com,38
kit harington movies and tv shows,33100,,0,38,competitor,reelgood.com,20
kyra sedgwick movies and tv shows,33100,,0,59,competitor,reelgood.com,15
last of the mohicans actors,33100,,0,66,competitor,reelgood.com,20
last of the mohicans cast,33100,,0,76,competitor,reelgood.com,23
last.of the mohicans cast,33100,,0,72,competitor,reelgood.com,13
law and order: organized crime cast,33100,,0,39,competitor,reelgood.com,11
leslie nielsen movies and tv shows,33100,,0,64,competitor,reelgood.com,18
liev schreiber movies and tv shows,33100,,0,71,competitor,reelgood.com,22
lilo and stitch movie 2002,33100,0.7900000214576721,0,69,competitor,reelgood.com,25
lisa ann walter movies and tv shows,33100,,0,29,competitor,reelgood.com,18
lisa ann walter: movies and tv shows,33100,,0,39,competitor,reelgood.com,18
list of amber heard movies,33100,,0,48,competitor,reelgood.com,19
love comes softly movie,33100,0.3199999928474426,0.05999999865889549,58,competitor,reelgood.com,11
mad mad mad mad world,33100,0.38999998569488525,0,41,competitor,reelgood.com,13
made in america film,33100,0.5799999833106995,0,65,competitor,reelgood.com,24
magic emporium movie,33100,0.46000000834465027,0,41,competitor,reelgood.com,10
magical emporium movie,33100,0.46000000834465027,0,107,competitor,reelgood.com,9
magorium,33100,0.46000000834465027,0,55,competitor,reelgood.com,15
mamaboy,33100,1.2400000095367432,0.03999999910593033,59,competitor,reelgood.com,9
man in the moon movie cast,33100,,0,79,competitor,reelgood.com,5
mannequin 1987 movie,33100,0.3499999940395355,0.009999999776482582,65,competitor,reelgood.com,19
mannequin movie,33100,0.3499999940395355,0.009999999776482582,85,competitor,reelgood.com,19
mannequin the movie,33100,0.3499999940395355,0.009999999776482582,81,competitor,reelgood.com,25
manuel garcia-rulfo movies and tv shows,33100,,0,77,competitor,reelgood.com,14
maria bello films,33100,,0,106,competitor,reelgood.com,18
maria bello movie,33100,,0,84,competitor,reelgood.com,16
marin ireland movies and tv shows,33100,,0,41,competitor,reelgood.com,18
martin seasons,33100,1.0399999618530273,0,91,competitor,reelgood.com,17
mash film,33100,1.4700000286102295,0,120,competitor,reelgood.com,20
matrix reloaded film,33100,,0,77,competitor,reelgood.com,36
matthew perry movies and tv shows,33100,,0,42,competitor,reelgood.com,14
max movies,33100,1.1399999856948853,0.009999999776482582,17,competitor,reelgood.com,29
meatballs film,33100,,0,72,competitor,reelgood.com,15
meatballs movie,33100,,0,70,competitor,reelgood.com,15
meatballs movies,33100,,0,65,competitor,reelgood.com,14
medeas,33100,0.6499999761581421,0,57,competitor,reelgood.com,4
mi vida loca,33100,0.07999999821186066,0,43,competitor,reelgood.com,14
minnie driver film,33100,,0,103,competitor,reelgood.com,17
minnie driver films,33100,,0,109,competitor,reelgood.com,16
minnie driver movie,33100,,0,95,competitor,reelgood.com,24
minnie driver movies,33100,,0,96,competitor,reelgood.com,27
mkultra movies,33100,,0,62,competitor,reelgood.com,22
molly gordon movies and tv shows,33100,,0,33,competitor,reelgood.com,9
movie 3096 days,33100,3.25,0,55,competitor,reelgood.com,15
movie 7 brides for 7 brothers,33100,0.10000000149011612,0,69,competitor,reelgood.com,12
movie 9 songs,33100,0.5600000023841858,0,49,competitor,reelgood.com,15
movie colors 1988,33100,0.5899999737739563,0,92,competitor,reelgood.com,8
movie dark shadows 2012,33100,0.6600000262260437,0,66,competitor,reelgood.com,25
movie deep end of the ocean,33100,3.759999990463257,0,78,competitor,reelgood.com,13
movie finding forrester,33100,0.41999998688697815,0,93,competitor,reelgood.com,17
movie gracie's choice,33100,,0,48,competitor,reelgood.com,7
movie greatest game ever played,33100,0.5799999833106995,0.009999999776482582,73,competitor,reelgood.com,30
movie higher learning,33100,0.41999998688697815,0,72,competitor,reelgood.com,18
movie hostel,33100,0.17000000178813934,0,61,competitor,reelgood.com,28
movie lethal seduction,33100,,0,67,competitor,reelgood.com,3
movie mystery man,33100,0.36000001430511475,0,45,competitor,reelgood.com,16
movie nine song,33100,0.5600000023841858,0,92,competitor,reelgood.com,19
movie out cold,33100,0.2800000011920929,0,61,competitor,reelgood.com,16
movie radio cast,33100,,0,71,competitor,reelgood.com,10
movie richard pryor,33100,0.12999999523162842,0.009999999776482582,75,competitor,reelgood.com,17
movie rv cast,33100,,0,83,competitor,reelgood.com,11
movie see no evil,33100,4.970000267028809,0,70,competitor,reelgood.com,17
movie site,33100,3.25,0.029999999329447746,46,competitor,reelgood.com,100
movie stream,33100,1.2100000381469727,0.10000000149011612,23,competitor,reelgood.com,100
movie streaming,33100,1.2100000381469727,0.10000000149011612,11,competitor,reelgood.com,100
movie streams,33100,1.2100000381469727,0.10000000149011612,71,competitor,reelgood.com,65
movie the homesman,33100,0.07999999821186066,0,67,competitor,reelgood.com,17
movie the hunt for the wilderpeople,33100,0.41999998688697815,0,63,competitor,reelgood.com,35
movie the majestic,33100,1.3899999856948853,0.029999999329447746,56,competitor,reelgood.com,25
movie the shaft,33100,0.14000000059604645,0.019999999552965164,96,competitor,reelgood.com,27
movie the window,33100,2.319999933242798,0.019999999552965164,86,competitor,reelgood.com,15
movie three survival island,33100,1.75,0,36,competitor,reelgood.com,12
movie witches of eastwick,33100,0.12999999523162842,0.009999999776482582,56,competitor,reelgood.com,26
movie with tim allen,33100,,0,93,competitor,reelgood.com,23
movies about a haunted house,33100,0.8600000143051147,0,92,competitor,reelgood.com,0
movies beastly 2011,33100,,0,39,competitor,reelgood.com,35
movies by christopher guest,33100,0.4699999988079071,0,63,competitor,reelgood.com,13
movies by darren aronofsky,33100,,0,64,competitor,reelgood.com,19
movies by kevin james,33100,1.2999999523162842,0.009999999776482582,38,competitor,reelgood.com,22
movies by kevin smith,33100,0.07999999821186066,0,90,competitor,reelgood.com,33
movies by nancy meyers,33100,0.05000000074505806,0.029999999329447746,83,competitor,reelgood.com,13
movies by richard pryor,33100,0.12999999523162842,0.009999999776482582,63,competitor,reelgood.com,12
movies for vin diesel,33100,,0,42,competitor,reelgood.com,17
movies from vin diesel,33100,,0,31,competitor,reelgood.com,25
movies minnie driver,33100,,0,99,competitor,reelgood.com,17
movies of zack snyder,33100,0.019999999552965164,0.009999999776482582,122,competitor,reelgood.com,17
movies on hulu horror,33100,0.4699999988079071,0.029999999329447746,63,competitor,reelgood.com,5
movies peacock,33100,0.7699999809265137,0.05000000074505806,11,competitor,reelgood.com,29
movies sahara,33100,0.2199999988079071,0,52,competitor,reelgood.com,16
movies site,33100,3.25,0.029999999329447746,72,competitor,reelgood.com,81
movies site free streaming,33100,2.5999999046325684,0.019999999552965164,34,competitor,reelgood.com,72
movies sites,33100,3.25,0.029999999329447746,64,competitor,reelgood.com,51
movies starring elisabeth shue,33100,,0,73,competitor,reelgood.com,11
movies streaming,33100,1.2100000381469727,0.10000000149011612,27,competitor,reelgood.com,45
movies with aaron eckhart,33100,,0,63,competitor,reelgood.com,15
movies with bette midler,33100,0.3199999928474426,0,83,competitor,reelgood.com,13
movies with billy zane,33100,,0,76,competitor,reelgood.com,22
movies with chris farley,33100,,0,71,competitor,reelgood.com,12
movies with danny glover,33100,0.12999999523162842,0,83,competitor,reelgood.com,19
movies with elisabeth shue,33100,,0,84,competitor,reelgood.com,13
movies with jennifer garner,33100,0.07000000029802322,0.019999999552965164,85,competitor,reelgood.com,21
movies with kevin james,33100,1.2999999523162842,0.009999999776482582,65,competitor,reelgood.com,20
movies with kevin smith,33100,0.07999999821186066,0,87,competitor,reelgood.com,18
movies with maria bello,33100,,0,79,competitor,reelgood.com,16
movies with nick nolte,33100,0.09000000357627869,0,85,competitor,reelgood.com,25
movies with tim allen,33100,,0,84,competitor,reelgood.com,19
movies x rating,33100,0.5199999809265137,0,38,competitor,reelgood.com,7
mr d,33100,1.4800000190734863,0.009999999776482582,47,competitor,reelgood.com,28
mr d tv show,33100,1.4800000190734863,0.009999999776482582,73,competitor,reelgood.com,6
mr mom movie,33100,1.2400000095367432,0,53,competitor,reelgood.com,12
mr wonderful emporium,33100,0.46000000834465027,0,71,competitor,reelgood.com,13
my three sons,33100,0.44999998807907104,0.019999999552965164,36,competitor,reelgood.com,11
mystery man film,33100,0.36000001430511475,0,49,competitor,reelgood.com,18
mystery man movie,33100,0.36000001430511475,0,45,competitor,reelgood.com,17
nancy meyers film,33100,0.05000000074505806,0.029999999329447746,62,competitor,reelgood.com,11
nancy meyers films,33100,0.05000000074505806,0.029999999329447746,89,competitor,reelgood.com,12
