keyword,volume,cpc,competition,keyword_difficulty,intent,source,competitor
pluto.tv,1220000,0.10000000149011612,0.20999999344348907,42,navigational,competitor,reelgood.com
ana de armas,1220000,0.05000000074505806,0.0,42,informational,competitor,rottentomatoes.com
anime,1220000,5.110000133514404,0.009999999776482582,33,informational,competitor,rottentomatoes.com
animes,1220000,5.110000133514404,0.009999999776482582,30,informational,competitor,rottentomatoes.com
avatar: fire and ash,1220000,3.4200000762939453,0.009999999776482582,77,informational,competitor,rottentomatoes.com
bluey,1220000,0.5899999737739563,0.6800000071525574,54,informational,competitor,rottentomatoes.com
demon slayer,1220000,0.5799999833106995,0.05000000074505806,71,informational,competitor,rottentomatoes.com
demon slayers,1220000,0.5799999833106995,0.05000000074505806,71,informational,competitor,rottentomatoes.com
dolly parton,1220000,0.8199999928474426,0.0,78,informational,competitor,rottentomatoes.com
fandangos,1220000,0.27000001072883606,0.2199999988079071,22,informational,competitor,rottentomatoes.com
five nights at freddy's,1220000,0.25999999046325684,0.05999999865889549,65,informational,competitor,rottentomatoes.com
fnaf,1220000,0.25999999046325684,0.05999999865889549,65,informational,competitor,rottentomatoes.com
freakier friday,1220000,0.5299999713897705,0.009999999776482582,38,informational,competitor,rottentomatoes.com
freaky friday,1220000,0.5299999713897705,0.009999999776482582,35,informational,competitor,rottentomatoes.com
goat,1220000,0.6700000166893005,0.1899999976158142,64,informational,competitor,rottentomatoes.com
greyhound,1220000,0.1899999976158142,0.10000000149011612,66,informational,competitor,rottentomatoes.com
jacob elordi,1220000,0.12999999523162842,0.0,51,informational,competitor,rottentomatoes.com
james van der beek,1220000,3.4200000762939453,0.0,60,informational,competitor,rottentomatoes.com
maverick,1220000,0.6399999856948853,0.12999999523162842,51,informational,competitor,rottentomatoes.com
max,1220000,0.10000000149011612,0.10999999940395355,94,informational,competitor,rottentomatoes.com
michael b jordan,1220000,0.029999999329447746,0.0,42,informational,competitor,rottentomatoes.com
milf,1220000,3.6100001335144043,0.0,43,informational,competitor,rottentomatoes.com
redford,1220000,0.10000000149011612,0.0,55,informational,competitor,rottentomatoes.com
robert redford,1220000,0.10000000149011612,0.0,55,informational,competitor,rottentomatoes.com
rotten tomato,1220000,1.1100000143051147,0.0,44,informational,competitor,rottentomatoes.com
rotten tomatoes,1220000,1.1100000143051147,0.0,28,informational,competitor,rottentomatoes.com
scarlett johansson,1220000,0.07999999821186066,0.0,62,informational,competitor,rottentomatoes.com
severance,1220000,2.880000114440918,0.019999999552965164,61,informational,competitor,rottentomatoes.com
snow white,1220000,0.25999999046325684,0.3400000035762787,64,informational,competitor,rottentomatoes.com
tested,1220000,2.950000047683716,0.0,34,informational,competitor,rottentomatoes.com
the last of us,1220000,0.4099999964237213,0.009999999776482582,76,informational,competitor,rottentomatoes.com
timothee chalamet,1220000,0.20999999344348907,0.0,59,informational,competitor,rottentomatoes.com
tom cruise,1220000,0.27000001072883606,0.0,72,informational,competitor,rottentomatoes.com
weapon,1220000,1.5699999332427979,0.0,49,informational,competitor,rottentomatoes.com
weapon movie,1220000,1.059999942779541,0.0,33,informational,competitor,rottentomatoes.com
weapons movie,1220000,1.059999942779541,0.0,39,informational,competitor,rottentomatoes.com
wednesday,1220000,2.069999933242798,0.0,51,informational,competitor,rottentomatoes.com
wednesdays,1220000,2.069999933242798,0.0,64,informational,competitor,rottentomatoes.com
wicked,1220000,1.6200000047683716,0.03999999910593033,80,informational,competitor,rottentomatoes.com
yellowstone,1220000,2.130000114440918,0.14000000059604645,73,informational,competitor,rottentomatoes.com
ama's,1220000,0.3199999928474426,0.2199999988079071,34,informational,competitor,imdb.com
atm,1220000,1.8799999952316284,0.029999999329447746,80,informational,competitor,imdb.com
booked,1220000,0.47999998927116394,0.44999998807907104,5,informational,competitor,imdb.com
cardi b,1220000,0.9300000071525574,0.05000000074505806,71,informational,competitor,imdb.com
casino,1220000,6.320000171661377,0.10999999940395355,83,informational,competitor,imdb.com
cowboy game,1220000,0.9300000071525574,0.0,60,informational,competitor,imdb.com
dinosaur games,1220000,0.09000000357627869,0.029999999329447746,28,informational,competitor,imdb.com
epstein,1220000,0.11999999731779099,0.0,66,informational,competitor,imdb.com
five nights at freddy,1220000,0.25999999046325684,0.05999999865889549,77,informational,competitor,imdb.com
flo rida,1220000,2.2200000286102295,0.009999999776482582,50,informational,competitor,imdb.com
heart,1220000,0.30000001192092896,0.20999999344348907,73,informational,competitor,imdb.com
james vanderbeek,1220000,3.4200000762939453,0.0,60,informational,competitor,imdb.com
john cena,1220000,0.3100000023841858,0.0,67,informational,competitor,imdb.com
justin bieber,1220000,0.8799999952316284,0.0,87,informational,competitor,imdb.com
last of us game,1220000,0.4099999964237213,0.009999999776482582,52,informational,competitor,imdb.com
megapersonal,1220000,3.0999999046325684,0.0,17,informational,competitor,imdb.com
pink,1220000,0.9399999976158142,0.7200000286102295,44,informational,competitor,imdb.com
pinks,1220000,0.9399999976158142,0.7200000286102295,27,informational,competitor,imdb.com
pope francis,1220000,3.2100000381469727,0.0,62,informational,competitor,imdb.com
selena gomez,1220000,0.6899999976158142,0.0,80,informational,competitor,imdb.com
the last of us video game,1220000,0.4099999964237213,0.009999999776482582,52,informational,competitor,imdb.com
tnf football,1220000,0.0,0.0,22,informational,competitor,imdb.com
white page,1220000,1.4600000381469727,0.05999999865889549,19,informational,competitor,imdb.com
wicked play,1220000,1.6200000047683716,0.03999999910593033,40,informational,competitor,imdb.com
wickedness,1220000,1.6200000047683716,0.03999999910593033,16,informational,competitor,imdb.com
champions league schedule,1220000,2.4100000858306885,0.0,54,informational,competitor,theguardian.com
chicago,1220000,1.350000023841858,0.019999999552965164,99,informational,competitor,theguardian.com
crickets,1220000,2.0199999809265137,0.3199999928474426,23,informational,competitor,theguardian.com
football,1220000,0.7599999904632568,0.07000000029802322,100,informational,competitor,theguardian.com
french open,1220000,3.299999952316284,0.029999999329447746,49,informational,competitor,theguardian.com
google.ai,1220000,0.20000000298023224,0.17000000178813934,100,informational,competitor,theguardian.com
ice,1220000,5.159999847412109,0.0,47,informational,competitor,theguardian.com
india,1220000,1.190000057220459,0.0,64,informational,competitor,theguardian.com
iran news,1220000,1.8600000143051147,0.0,23,informational,competitor,theguardian.com
mexico,1220000,4.159999847412109,0.0,67,informational,competitor,theguardian.com
mlb playoff,1220000,5.210000038146973,0.0,45,informational,competitor,theguardian.com
news in iran,1220000,1.8600000143051147,0.0,14,informational,competitor,theguardian.com
paris saint germain,1220000,0.9599999785423279,0.0,90,informational,competitor,theguardian.com
patriots vs texans,1220000,1.440000057220459,0.0,2,commercial,competitor,theguardian.com
pats vs texans,1220000,1.440000057220459,0.0,2,commercial,competitor,theguardian.com
puerto rico,1220000,1.440000057220459,0.009999999776482582,51,informational,competitor,theguardian.com
spencers,1220000,0.07000000029802322,0.27000001072883606,18,informational,competitor,theguardian.com
switzerland,1220000,2.630000114440918,0.019999999552965164,65,informational,competitor,theguardian.com
tariff,1220000,1.5899999141693115,0.019999999552965164,61,informational,competitor,theguardian.com
texans vs patriots,1220000,1.440000057220459,0.0,0,commercial,competitor,theguardian.com
ukraine,1220000,4.309999942779541,0.009999999776482582,73,informational,competitor,theguardian.com
washington post,1220000,5.670000076293945,0.0,92,informational,competitor,theguardian.com
anatomy grey,1000000,2.6500000953674316,0.0,64,informational,competitor,justwatch.com
anatomy greys,1000000,2.6500000953674316,0.0,65,informational,competitor,justwatch.com
angel,1000000,2.200000047683716,0.029999999329447746,63,informational,competitor,justwatch.com
christmases,1000000,1.3700000047683716,0.05000000074505806,24,informational,competitor,justwatch.com
crunchyroll anime streaming service,1000000,0.0,0.0,27,informational,competitor,justwatch.com
films out now,1000000,0.6100000143051147,0.11999999731779099,63,informational,competitor,justwatch.com
five nights at freddy's 2,1000000,0.28999999165534973,0.009999999776482582,58,informational,competitor,justwatch.com
game of thrones show,1000000,3.6100001335144043,0.0,69,informational,competitor,justwatch.com
games of throne,1000000,3.6100001335144043,0.0,68,informational,competitor,justwatch.com
grey anatomy,1000000,2.6500000953674316,0.0,65,informational,competitor,justwatch.com
grey's anatomy,1000000,2.6500000953674316,0.0,65,informational,competitor,justwatch.com
hbo max streaming service,1000000,1.9600000381469727,0.0,63,informational,competitor,justwatch.com
iflixter,1000000,3.0999999046325684,0.0,22,informational,competitor,justwatch.com
movie the rookie,1000000,5.199999809265137,0.009999999776482582,26,informational,competitor,justwatch.com
movies thats out,1000000,0.6100000143051147,0.11999999731779099,57,informational,competitor,justwatch.com
myflixer,1000000,3.0999999046325684,0.0,4,informational,competitor,justwatch.com
new york yankees baseball games,1000000,1.2899999618530273,0.20999999344348907,58,informational,competitor,justwatch.com
po r,1000000,0.6200000047683716,0.0,20,informational,competitor,justwatch.com
rookie the movie,1000000,5.199999809265137,0.009999999776482582,23,informational,competitor,justwatch.com
showtime films,1000000,0.25,0.05999999865889549,3,informational,competitor,justwatch.com
showtime movies,1000000,0.25,0.05999999865889549,39,informational,competitor,justwatch.com
south park tv shows,1000000,4.150000095367432,0.019999999552965164,63,informational,competitor,justwatch.com
spies,1000000,7.760000228881836,0.009999999776482582,15,informational,competitor,justwatch.com
the rookie baseball movie,1000000,5.199999809265137,0.009999999776482582,20,informational,competitor,justwatch.com
the rookies,1000000,5.199999809265137,0.009999999776482582,48,informational,competitor,justwatch.com
tv show dexter,1000000,1.2400000095367432,0.0,56,informational,competitor,justwatch.com
yellowjackets,1000000,1.0,0.009999999776482582,65,informational,competitor,justwatch.com
actress robbie,1000000,0.05999999865889549,0.0,48,informational,competitor,letterboxd.com
avatar avatar movie,1000000,1.2599999904632568,0.009999999776482582,68,informational,competitor,letterboxd.com
billy bob thornton,1000000,0.029999999329447746,0.0,26,informational,competitor,letterboxd.com
frankenstein,1000000,0.2800000011920929,0.019999999552965164,76,informational,competitor,letterboxd.com
j lawrence,1000000,0.3400000035762787,0.0,49,informational,competitor,letterboxd.com
kicks,1000000,1.2300000190734863,0.03999999910593033,31,informational,competitor,letterboxd.com
leonardo dicaprio,1000000,0.07000000029802322,0.0,69,informational,competitor,letterboxd.com
leonardo dicaprio's,1000000,0.07000000029802322,0.0,61,informational,competitor,letterboxd.com
margot robbie,1000000,0.05999999865889549,0.0,45,informational,competitor,letterboxd.com
megan fox actress,1000000,1.5499999523162842,0.0,34,informational,competitor,letterboxd.com
mickey 17,1000000,0.10999999940395355,0.0,49,informational,competitor,letterboxd.com
predator badlands,1000000,4.800000190734863,0.019999999552965164,40,informational,competitor,letterboxd.com
predator: badlands,1000000,4.800000190734863,0.019999999552965164,36,informational,competitor,letterboxd.com
predators badlands,1000000,4.800000190734863,0.019999999552965164,55,informational,competitor,letterboxd.com
sarah qualley,1000000,0.38999998569488525,0.0,27,informational,competitor,letterboxd.com
shrek,1000000,0.07999999821186066,0.07999999821186066,66,informational,competitor,letterboxd.com
spys,1000000,7.760000228881836,0.009999999776482582,23,informational,competitor,letterboxd.com
superman 2025,1000000,3.0899999141693115,0.0,48,informational,competitor,letterboxd.com
thornton billy bob,1000000,0.029999999329447746,0.0,27,informational,competitor,letterboxd.com
weapon film,1000000,0.7300000190734863,0.0,48,informational,competitor,letterboxd.com
wheels of fortune,1000000,13.539999961853027,0.0,72,informational,competitor,letterboxd.com
